MA99BC-5-coarse-anm-00001.dat -6.4777 7.5928 -4.3560 3.8401 -6.6370 5.5750 453.2 387.1 1.357 9.5 1.360 26 1.0050 15.42569 12.47674 6.89395 2.23757 1.80981
MA99BC-5-coarse-anm-00003.dat -5.9828 5.6220 -5.9933 5.6681 -6.4969 6.0170 546.4 402.2 1.244 10.1 1.156 26 1.0228 14.55476 11.96644 10.25679 1.41904 1.16668
MA99BC-5-coarse-anm-00004.dat -6.2165 5.5095 -5.8639 4.8509 -6.0813 4.9830 559.7 379.9 1.157 10.2 1.085 26 1.0423 13.36351 11.47829 10.51051 1.27144 1.09208
MA99BC-5-coarse-anm-00005.dat -6.3705 6.4580 -4.5601 5.4057 -4.6432 3.6827 363.5 324.3 1.317 8.9 1.382 14 1.0026 13.44298 10.63266 6.70394 2.00523 1.58603
MA99BC-5-coarse-anm-00006.dat -5.0158 5.5105 -4.3620 5.2528 -4.8912 4.1514 390.4 297.6 1.152 9.1 1.071 20 0.9758 11.05656 10.07974 9.78239 1.13025 1.03040
MA99BC-5-coarse-anm-00007.dat -7.2324 7.4361 -7.2045 7.4773 -3.6515 5.0043 533.4 413.0 1.298 10.1 1.461 18 0.9767 17.56213 9.78405 9.11501 1.92673 1.07340
MA99BC-5-coarse-anm-00008.dat -5.8620 6.2280 -7.6867 7.1111 -6.1804 6.8074 760.0 492.8 1.224 11.3 1.169 14 0.9799 15.85979 13.49100 10.32816 1.53559 1.30623
MA99BC-5-coarse-anm-00009.dat -6.1449 5.5874 -4.4368 6.2228 -4.0544 5.2240 491.5 353.2 1.173 9.8 1.112 30 1.0092 12.73282 10.95474 10.49660 1.21304 1.04365
MA99BC-5-coarse-anm-00010.dat -4.8705 5.4340 -8.0629 6.2365 -4.0114 3.5825 415.4 328.3 1.219 9.3 1.225 18 1.0294 14.09173 9.93306 7.71127 1.82742 1.28812
MA99BC-5-coarse-anm-00011.dat -5.1079 5.3097 -6.6766 6.8477 -4.3062 4.6295 462.7 347.4 1.201 9.6 1.252 22 0.9675 13.92424 9.90903 7.26634 1.91627 1.36369
MA99BC-5-coarse-anm-00012.dat -4.7832 5.0679 -6.9461 6.6767 -3.0354 3.0573 298.5 269.5 1.248 8.3 1.265 28 0.9843 15.38880 9.06751 6.15465 2.50036 1.47328
MA99BC-5-coarse-anm-00013.dat -6.0059 5.6905 -7.2997 6.1163 -2.9141 3.9251 457.2 361.1 1.258 9.6 1.312 16 1.0479 15.31633 10.71192 7.22661 2.11943 1.48229
MA99BC-5-coarse-anm-00016.dat -5.5896 9.0507 -7.6424 7.9970 -6.5182 4.3622 617.9 483.7 1.379 10.6 1.525 28 1.0405 21.66020 10.62720 8.55988 2.53043 1.24151
